DATHOUR,consumer_price,supplier_price,consumer_volume,supplier_volume
2015-06-27,1175.809166666667,1112.37875,1749222.238,1818783.36
2015-06-28,1107.8858333333335,1054.3929166666665,1716300.675,1783515.3609999998
2015-06-29,1191.24375,1131.644583333333,1820287.12,1892396.906
2015-06-30,1151.1016666666667,1101.31,1814377.226,1882651.822
2015-07-01,1184.5258333333334,1125.7887499999997,1799591.7859999996,1878613.166
2015-07-02,1182.9349999999995,1118.4125,1798907.231,1872355.264
2015-07-03,1271.1720833333334,1213.2645833333331,1811035.311,1882345.279
2015-07-04,1236.2770833333334,1175.5808333333332,1754765.8649999998,1822434.055
2015-07-05,1202.2866666666666,1149.8254166666668,1716009.1900000004,1782065.6560000004
2015-07-06,1218.6070833333329,1163.365833333333,1810792.8840000003,1881049.7780000004
2015-07-07,,1088.937083333333,1799444.3040000002,1873250.758
2015-07-08,1155.7854166666666,1097.252083333333,1803346.963,1873918.366
2015-07-09,1232.8008333333337,1145.405416666667,1813337.257,1884130.45
2015-07-10,1240.7495833333337,1147.7066666666667,1824654.167,1895808.971
2015-07-11,1142.7683333333332,1091.2608333333333,1730856.2699999998,1800738.0760000006
2015-07-12,1130.347083333333,1079.2966666666664,1706937.74,1776398.7239999997
2015-07-13,1210.5300000000002,1146.1208333333334,1804434.235,1876231.407
2015-07-14,1184.7195833333335,1118.5141666666668,1797238.129,1868113.18
2015-07-15,1207.115,1149.9329166666666,1788559.5680000002,1859705.614
2015-07-16,1160.6895833333333,1095.7062499999995,1790741.321,
2015-07-17,1165.3375000000003,1103.8525000000004,1783885.0839999998,1857552.732
2015-07-18,1209.255,1155.3841666666665,1706011.0609999998,1774700.5099999998
2015-07-19,1128.9325,1079.940833333333,1688085.9730000002,1756372.6509999996
2015-07-20,,1175.27,1805831.019,1877510.954
2015-07-21,1196.2125,1134.6133333333332,1803428.887,1875146.728
2015-07-22,1187.2541666666666,1135.0741666666668,,1876519.307
2015-07-23,1165.7420833333333,1111.6533333333334,1798400.3649999998,1871414.194
2015-07-24,1165.2045833333334,1109.7733333333335,1810570.465,1884035.7460000005
2015-07-25,1174.9454166666667,1125.871666666667,1726482.7230000002,1790941.3859999997
2015-07-26,1114.5604166666665,1064.8283333333334,1729835.7599999998,1798610.0630000003
2015-07-27,1173.0466666666666,1112.7641666666668,1826782.7360000005,1897809.364
2015-07-28,1130.134166666667,1076.0224999999996,1837210.062,1908587.145
2015-07-29,791.3616666666667,755.5658333333333,1824809.081,1892612.825
2015-07-30,1036.9729166666666,986.7841666666664,1838053.108,1907480.173
2015-07-31,1158.0558333333329,1104.1191666666666,1835330.179,1904577.0820000004
2015-08-01,1119.38125,1071.8979166666666,1765603.9910000004,
2015-08-02,1108.13875,1060.0404166666665,1735534.0840000005,1800116.701
2015-08-03,1128.0783333333334,1074.8562500000005,1834808.406,1902692.3810000003
2015-08-04,1012.4404166666664,953.9054166666666,1816366.548,1881683.83
2015-08-05,1101.5441666666668,1043.9666666666667,1822918.443,1891525.435
2015-08-06,1208.8854166666667,1144.4220833333334,1852389.224,1926211.027
2015-08-07,1203.200833333333,1124.1320833333332,1850107.15,1926810.252
2015-08-08,,1075.309166666667,1754814.062,1826219.329
2015-08-09,1161.7970833333334,1103.7075,1735371.699,1804035.233
2015-08-10,1195.3991666666666,1115.8945833333332,1851101.772,1925348.543
2015-08-11,1201.5529166666668,1126.8520833333332,1871892.857,1944705.53
2015-08-12,1160.3283333333334,1097.6849999999995,1871116.411,1943213.95
2015-08-13,1160.6575,1090.5254166666666,,1950202.297
2015-08-14,1177.4179166666663,1114.91625,1865943.327,1935809.795
2015-08-15,1210.1866666666665,1146.6558333333337,1789894.8080000004,1861739.362
2015-08-16,,1074.9283333333335,1747421.376,1813633.546
2015-08-17,1225.1533333333334,1158.0920833333334,1855805.451,1927255.63
2015-08-18,,1100.3866666666663,1840088.62,1909070.849
2015-08-19,1130.72375,1062.051666666667,1835219.174,1906641.978
2015-08-20,1118.4416666666666,1060.87,1828893.378,1900251.207
2015-08-21,1155.6000000000004,1099.1087499999996,,1890818.379
2015-08-22,1153.8991666666668,1098.0337499999996,1752212.1749999996,1818380.781
2015-08-23,1070.3375,1009.93375,1718121.0309999995,1782067.642
2015-08-24,1128.8054166666666,1074.2787500000004,1813376.6280000005,1881916.543
2015-08-25,1121.8737499999995,1066.8808333333334,1822143.105,1891018.85
2015-08-26,1084.7083333333333,1024.1025,1828797.578,1899162.279
2015-08-27,1165.4416666666666,1102.6387499999996,1827029.1170000003,1898023.086
2015-08-28,1142.264583333333,1089.5845833333333,1831446.219,1902653.22
2015-08-29,1085.8229166666667,1038.4458333333334,1758119.1340000003,1826204.612
2015-08-30,1047.2716666666663,1005.1687499999996,1732222.062,1795440.3540000005
2015-08-31,1113.3933333333334,1064.7649999999996,1825579.108,1892511.546
2015-09-01,1189.6720833333334,1132.9374999999998,1843522.72,1911233.503
2015-09-02,1176.7341666666666,1117.6695833333329,1853132.751,1922907.826
2015-09-03,1153.19875,1093.1654166666667,1862554.9680000003,1934887.945
2015-09-04,1193.0675,1131.4875,1881244.706,1954081.439
2015-09-05,1133.5233333333335,1082.6979166666667,1826049.604,1896671.167
2015-09-06,1082.0858333333333,1034.9020833333334,1800759.7230000002,1868003.695
2015-09-07,1151.6091666666666,1081.73,1888146.221,1959520.13
2015-09-08,1154.3937500000004,1097.3124999999998,1885383.621,1953306.6
2015-09-09,1110.9916666666668,1057.4854166666669,1877677.727,1944571.299
2015-09-10,1173.225416666667,1123.6791666666668,1883075.8980000005,1950138.833
2015-09-11,1193.325,1131.9183333333333,1880004.427,1950312.822
2015-09-12,1173.8020833333337,,1814671.695,1879856.11
2015-09-13,1110.44375,1059.672916666667,1795286.5479999995,1861348.113
2015-09-14,,1173.8041666666668,1895530.849,1967167.725
2015-09-15,1322.8320833333337,1264.8016666666665,,1968671.392000001
2015-09-16,1254.03625,1199.24,1898625.115,1968902.863
2015-09-17,1253.5641666666666,1199.0158333333334,1893728.4050000005,1965572.582
2015-09-18,1282.2387500000002,1227.8466666666666,1892623.0360000003,1960961.306
2015-09-19,,,1824751.7780000004,1887901.0860000004
2015-09-20,1199.9045833333332,1156.085833333333,1798438.9729999998,1860160.816000001
2015-09-21,1321.319583333333,1273.6254166666663,1906309.9380000003,1970689.641
2015-09-22,1261.1154166666668,1213.3095833333332,1898620.167,1964906.75
2015-09-23,1221.64,1172.5845833333333,1905721.3080000004,1974529.1100000003
2015-09-24,1185.3966666666663,1130.8666666666666,1890869.927,1963851.179
2015-09-25,1189.1145833333333,1135.28875,1895498.241,1968583.629
2015-09-26,1187.4270833333333,1133.878333333333,1835862.489,1906254.091
2015-09-27,1116.4379166666663,1070.0441666666666,1811521.647,1879351.819
2015-09-28,1200.9625,1141.708333333333,1899567.42,1968349.775
2015-09-29,1133.0566666666666,1076.9574999999998,1900808.051,1971396.292
2015-09-30,1187.3795833333334,1136.2454166666666,1900467.761,1969662.4
2015-10-01,1232.649583333333,1177.9858333333332,1923927.614,1996527.435
2015-10-02,1248.6354166666663,1195.1758333333337,1923418.323,1990218.794
2015-10-03,1224.8749999999998,1180.3445833333333,1848122.6,1909353.8260000004
2015-10-04,1147.279166666667,1102.8591666666664,1825280.373,1886471.801
2015-10-05,1252.3566666666668,1200.8654166666663,1940784.405,2006138.835
2015-10-06,1205.86625,1150.716666666667,1960183.17,2029018.786
2015-10-07,1188.2775,1135.095,1990046.133,2060318.745000001
2015-10-08,1191.7975,1139.2395833333333,2042532.757,2109203.869
2015-10-09,1228.2525,1175.2487500000004,2080442.108,2148978.842
2015-10-10,1191.9825,1144.0075,2029182.048,
2015-10-11,1111.0195833333332,1065.7462500000004,2012318.702,2080410.86
2015-10-12,1205.8429166666667,1149.0891666666666,2129991.607,2204966.625
2015-10-13,1212.971666666667,1158.0633333333335,2144992.776,2220913.314
2015-10-14,1215.48125,1158.0700000000004,2146920.564,2221383.755
2015-10-15,1209.7554166666666,1148.072916666667,2152258.626,2231197.5080000004
2015-10-16,1232.8437499999998,1172.7566666666671,2157890.483,2234438.758
2015-10-17,1196.33875,1140.0779166666666,2090457.392,2165364.739
2015-10-18,1232.1795833333333,1183.9875000000004,2065533.134,2132183.451
2015-10-19,1302.3100000000004,1243.4908333333333,2166599.8830000004,2235761.624
2015-10-20,1254.9183333333333,1193.4050000000002,2172180.832,2243296.434
2015-10-21,1211.31375,1151.3662499999996,2177594.506,2250953.815
2015-10-22,1189.6325000000004,,2182325.472,2256165.9620000003
2015-10-23,1194.8766666666666,1136.5929166666667,2192167.786,2264647.404
2015-10-24,1207.1204166666666,1156.2695833333337,2126853.669,2192361.188
2015-10-25,1142.0512499999998,1095.9416666666666,2094029.435,2161127.3340000003
2015-10-26,1223.4591666666668,1167.88,2187889.487,2258133.443
2015-10-27,,1141.6633333333334,2182662.524,2255778.498
2015-10-28,1232.1704166666668,1174.9766666666667,2187227.875,2261555.0130000003
2015-10-29,1157.347083333333,1094.0124999999996,2199669.748,2273136.206
2015-10-30,1207.987916666667,1145.3691666666666,2212322.728,2282752.429
2015-10-31,1167.4000000000003,1115.1391666666666,2155068.282,2222969.0
2015-11-01,1085.0004166666663,1035.9487499999998,2116070.529000001,2181535.86
2015-11-02,1227.59,1170.3108333333332,2198751.324,2266598.6870000004
2015-11-03,1222.3604166666669,1167.8204166666667,2184739.406,2253380.278
2015-11-04,1119.3574999999996,,2107338.314,2176618.6990000005
2015-11-05,1220.1666666666667,1162.7483333333332,2195008.44,2266541.424
2015-11-06,1222.9645833333334,1162.5908333333332,,2271659.817
2015-11-07,1179.440833333333,1127.0191666666667,2146755.933,2210515.922
2015-11-08,1112.4054166666665,1063.8591666666666,,2184172.452
2015-11-09,1138.0983333333334,1047.405416666667,2202870.004000001,2270706.227
2015-11-10,1179.8566666666666,1123.9287499999996,2226317.735,2295160.546
2015-11-11,1180.49875,,2221957.172,2290935.501
2015-11-12,1158.3729166666665,1105.070833333333,2220018.019,2287152.507
2015-11-13,,1124.122916666667,2223448.7630000003,2293842.646
2015-11-14,1155.5416666666663,1108.11625,2166577.9480000003,2233495.026
2015-11-15,,1121.09875,2152582.311,2218611.2930000005
2015-11-16,1194.0083333333332,1132.6066666666666,2254085.722,2326177.8030000003
2015-11-17,1201.965416666667,1146.23875,2265846.1159999995,2342325.493
2015-11-18,1181.6095833333334,1127.7258333333334,2276597.109,2352819.062
2015-11-19,1190.7704166666665,1136.7970833333334,2280917.183000001,
2015-11-20,1237.4333333333334,1183.050416666667,2286638.4260000004,2362680.7550000004
2015-11-21,1127.6849999999995,1078.6125,2211980.9229999995,2286187.574
2015-11-22,1098.2887500000004,1052.9333333333334,2180863.105,2251887.764
2015-11-23,1182.2858333333334,1119.25875,2256926.174,2333630.8920000005
2015-11-24,1169.7629166666666,1105.1154166666663,2261854.424,2337673.901
2015-11-25,1172.3862499999998,1108.5829166666665,2271071.76,
2015-11-26,1166.131666666667,1105.2283333333332,2270817.586,2348001.128
2015-11-27,1150.8133333333333,1088.986666666667,2266827.463,2343436.56
2015-11-28,1111.7470833333334,1057.5962499999996,2212454.139,2280407.333
2015-11-29,1063.8758333333333,1014.3,2186611.7499999995,
2015-11-30,1188.7754166666666,1134.8175,2273650.675,
2015-12-01,1202.9087500000005,1146.6391666666668,2274596.569,2341675.890000001
2015-12-02,1182.7933333333333,1128.10375,2270865.561,
2015-12-03,1216.5070833333332,1162.72125,2279798.589,2351195.94
2015-12-04,1177.439583333333,1122.85,2273495.09,2345786.64
2015-12-05,1167.8175,1112.5025000000005,2197047.264,2263168.1240000003
2015-12-06,1072.8825,1027.75875,2139830.466,2202411.54
2015-12-07,1183.371666666667,1127.760833333333,2235837.8150000004,2305650.04
2015-12-08,1171.2854166666666,1113.6008333333334,2235879.963,2308845.885
2015-12-09,1129.5750000000005,1075.5675,2237566.898,2308544.054
2015-12-10,1153.7866666666666,1103.059166666667,2248383.11,2317071.0000000005
2015-12-11,1137.2887500000004,1080.45,2253357.592,2327198.6270000003
2015-12-12,1138.2570833333332,1081.9504166666666,2191229.944,2264693.275
2015-12-13,1052.6633333333332,999.49625,2163492.137,2234684.3919999995
2015-12-14,,1078.3075,2279210.128,2353742.072
2015-12-15,1123.3679166666664,1063.4,2286544.211,2361539.706
2015-12-16,1068.84,1009.3274999999996,2288452.867,2366637.4960000003
2015-12-17,1067.6170833333333,1005.9225,2302641.2630000003,2380437.6840000004
2015-12-18,1054.0966666666668,993.2633333333332,2314194.454,2393072.004000001
2015-12-19,1032.0120833333333,971.1575,2234378.2099999995,2312168.165
2015-12-20,955.7695833333332,900.4795833333333,2181912.431,2253772.314
2015-12-21,1125.7045833333334,1068.6745833333332,2274774.446,2352770.453
2015-12-22,1165.8991666666666,1109.73125,2267658.2,2348630.063
2015-12-23,1173.4770833333334,1116.5783333333334,2247910.017,
2015-12-24,1217.3629166666667,1162.1295833333334,2247331.393,2326517.319
2015-12-25,1168.2050000000004,1110.9799999999998,2245220.964,
2015-12-26,1132.85125,1075.6820833333334,2176437.464000001,2253655.97
2015-12-27,1042.6120833333334,996.5725,2154630.03,2230421.271
2015-12-28,1150.1650000000004,1098.6825,2269187.413000001,2347320.558000001
2015-12-29,1092.9970833333334,,2272169.144,2350105.613
2015-12-30,,1007.7191666666664,2275936.8800000004,2354511.027000001
2015-12-31,931.3433333333336,882.4058333333332,2211988.559,2286559.113
2016-01-01,993.8329166666666,941.8583333333332,2121029.365000001,2196742.0930000003
2016-01-02,1029.8395833333336,975.9404166666668,2169738.45,2243290.965
2016-01-03,1031.3816666666671,971.5558333333336,2206959.44,2283667.256
2016-01-04,1120.5866666666666,1056.9999999999998,2260326.733,2344594.4140000003
2016-01-05,1075.7658333333334,1017.7454166666664,2277154.8030000003,2361046.256
2016-01-06,1100.9020833333334,1038.6925,2306952.921,2394209.869
2016-01-07,1029.61,974.0208333333336,2282886.766,2364021.546000001
2016-01-08,1107.5275,1048.815833333333,,2382780.803999999
2016-01-09,1175.6104166666669,1119.0312499999998,2293496.9,2368671.3489999995
2016-01-10,1081.555,1021.8350000000004,2268407.375,2344036.411
2016-01-11,1218.0812500000004,1156.0391666666667,2372303.647,2454058.794
2016-01-12,1181.2783333333334,,2387978.102,2473399.0400000005
2016-01-13,1185.0770833333331,1123.3858333333333,2388598.6159999995,
2016-01-14,1202.7229166666666,1140.9954166666666,2395486.126,2487440.395
2016-01-15,1236.8641666666667,1175.3562499999996,2396880.498,2487872.2290000003
2016-01-16,1218.57625,1167.5316666666663,2330647.091,2407767.027
2016-01-17,1136.0783333333334,1086.8079166666666,,2365325.9289999995
2016-01-18,1257.8004166666667,1201.1891666666666,2397526.877,2479144.458000001
2016-01-19,1212.2866666666666,1150.755,2398085.901,2487613.492
2016-01-20,1205.6691666666666,1145.8041666666668,2402091.663,
2016-01-21,1243.3779166666668,1180.1320833333334,2418479.453000001,2506803.4940000004
2016-01-22,1199.52125,1137.8691666666666,2421568.435,2515359.7180000003
2016-01-23,1133.3179166666666,1075.8270833333331,2339277.0130000003,2427666.957
2016-01-24,1033.0425,970.7079166666668,2330284.6529999995,2414070.357
2016-01-25,1199.7816666666668,,2443849.394,2534288.9129999992
2016-01-26,1175.1100000000004,1106.9925,2435813.433,2527576.002000001
2016-01-27,1182.023333333333,1110.9999999999998,2418793.683,2514168.5390000003
2016-01-28,1228.364166666667,1160.0145833333331,2401740.1049999995,2496836.895
2016-01-29,1241.41625,1176.0470833333334,2374607.266,2463465.254
2016-01-30,1190.9116666666666,1129.2070833333337,2293873.015,2382181.461
2016-01-31,1165.6804166666666,1103.5816666666667,2237198.3460000004,2321705.0310000004
2016-02-01,1259.1225000000004,1189.1241666666665,2329830.862000001,2416115.96
2016-02-02,1234.41875,1168.19125,2315588.1100000003,2404206.352
2016-02-03,1226.434166666667,1164.4658333333334,2300486.621,2389678.72
2016-02-04,1186.4200000000003,1126.6108333333334,2286995.1900000004,
2016-02-05,,1150.8116666666667,2296522.3370000003,2387571.302
2016-02-06,1126.6983333333335,1069.6104166666669,2235114.586,2324950.581
2016-02-07,954.43125,902.5220833333332,,2294804.934
2016-02-08,1146.6929166666666,1085.97875,2297281.436,2384707.32
2016-02-09,1051.1275,992.8570833333332,2274279.1410000003,2358806.719
2016-02-10,1072.1145833333337,1016.9450000000004,2268496.864,2354023.421
2016-02-11,,1049.7183333333337,2269666.489,2353705.637000001
2016-02-12,1146.4445833333334,1087.8295833333334,2275933.099,2359971.4420000003
2016-02-13,1098.7050000000004,1045.79125,2198112.0670000003,2276401.5500000003
2016-02-14,1011.7700000000004,960.4766666666668,2173068.702,2248390.0190000003
2016-02-15,1169.2391666666665,1106.0241666666668,2264385.195,2343389.106000001
2016-02-16,1144.2091666666663,1080.22375,2260778.74,2342518.7329999995
2016-02-17,1147.730416666667,1082.8779166666666,2266523.0130000003,2349097.224
2016-02-18,1178.6674999999998,1118.9479166666667,2291421.500000001,2374161.091
2016-02-19,1132.0125,1078.1341666666665,2282727.7290000003,2367501.702
2016-02-20,,1061.0254166666666,2266585.8039999995,2349131.288000001
2016-02-21,1131.175,1077.1466666666668,2196843.9110000003,2273165.723
2016-02-22,1114.8170833333336,1065.7970833333334,2199835.821,2277455.0870000003
2016-02-23,1060.4404166666666,1015.412916666667,2182633.6700000004,2259479.66
2016-02-24,1119.83125,1067.83875,2258829.555,2344015.149
2016-02-25,1123.58375,1066.72875,2252082.77,2337151.542
2016-02-26,1137.5445833333335,1083.3562500000005,2242817.237,2326664.239
2016-02-27,1115.5287500000004,1063.4491666666663,2168379.371,2247204.935
2016-02-28,1067.3791666666664,1017.8491666666667,2141399.4790000003,2218362.308
2016-02-29,1142.128333333333,1093.0175000000004,2230763.383,2310113.79
2016-03-01,1095.02125,1045.135,2222069.802,2300119.7800000003
2016-03-02,1114.6608333333334,1065.5633333333335,2219286.773,2295671.739
2016-03-03,,1050.4358333333332,,2281315.981
2016-03-04,1099.7404166666668,1052.2041666666664,2203852.232,
2016-03-05,1148.99,1100.1133333333337,2143160.492,2223615.704
2016-03-06,1006.9495833333336,963.00875,2119328.5020000003,2202441.4150000005
2016-03-07,1117.695416666667,1069.6345833333332,2134149.203,2215620.403
2016-03-08,1050.7033333333334,1003.75375,2110552.3340000003,2191986.619
2016-03-09,1160.5749999999996,1103.5645833333335,2193877.2240000004,2277249.98
2016-03-10,1127.6337499999995,,,2254269.758
2016-03-11,999.34375,946.777916666667,2168318.524,2244331.9
2016-03-12,1071.5191666666667,1017.6458333333336,2116546.499,2189556.617
2016-03-13,1040.9800000000002,996.2866666666664,2080990.125,2150411.0160000003
2016-03-14,1153.5458333333331,1102.6795833333333,2175925.867,2248558.43
2016-03-15,1117.779166666667,1064.2679166666671,2173202.199,2246834.1440000003
2016-03-16,1128.1575,1076.73375,2176239.992,2248686.349
2016-03-17,1169.1562499999998,1120.347083333333,2174109.993,2243496.534
2016-03-18,1170.7508333333333,1120.48125,2178898.807,2248325.1300000004
2016-03-19,1167.7945833333329,1122.78625,2129319.793,2194166.757000001
2016-03-20,1035.245,990.4891666666664,2107129.282,2172411.755
2016-03-21,1167.32125,1113.73375,2204175.134,2275907.8579999995
2016-03-22,1149.1979166666663,1100.3200000000004,2201681.377,2273212.955
2016-03-23,1161.7924999999998,1113.5570833333334,2193325.915,2263593.41
2016-03-24,1142.4929166666666,1095.44,2177650.5170000005,2246196.711
2016-03-25,1129.6666666666663,1083.95875,2158218.194,2226035.035
2016-03-26,1129.6254166666668,,2095892.5470000005,2161569.79
2016-03-27,1099.4045833333332,1052.7083333333333,2059236.2,2125473.339
2016-03-28,1189.9220833333334,1139.2383333333337,2151503.9659999995,2223063.2630000003
2016-03-29,1142.595,1095.2291666666667,2131336.24,2199813.4090000005
2016-03-30,1204.8374999999996,1156.1733333333334,2112479.231000001,2180296.596
2016-03-31,1172.485,,2103391.617,2171732.1840000004
2016-04-01,1144.6379166666666,,2093306.799,2158679.919
2016-04-02,1133.6645833333334,,2028638.427,2089818.304
2016-04-03,1153.2754166666666,1099.7058333333334,2011790.016,2076249.462
2016-04-04,1202.6466666666663,1142.8583333333331,2090906.731,2158159.703
2016-04-05,1089.9525,1034.7879166666664,2079766.14,2145805.733
2016-04-06,1146.9262500000002,1087.3745833333337,2067598.532,2133271.6700000004
2016-04-07,1156.0541666666666,1090.3604166666669,2068047.506,2136322.357
2016-04-08,1162.3345833333335,1093.3854166666667,2052133.571,2118125.3880000003
2016-04-09,1001.4729166666672,940.2991666666666,1975194.9450000003,2036833.512
2016-04-10,982.2862499999997,930.2975,1933050.1750000005,1991517.122
2016-04-11,1125.5679166666666,1075.9079166666668,2027337.027,2089810.448
2016-04-12,,,2015910.618,2076804.9990000003
2016-04-13,998.0279166666664,955.6108333333332,1996453.979,2053986.5620000004
2016-04-14,930.6695833333332,886.7508333333334,1990094.3900000008,2049412.977
2016-04-15,1184.365,1135.5629166666668,1993371.376,2053397.881
2016-04-16,1129.4037500000004,1082.2075,1936360.632,1996125.4180000003
2016-04-17,865.6620833333333,827.2033333333328,1895998.756,1958040.451
2016-04-18,1065.6366666666668,1013.3658333333334,1978654.644,2045450.132
2016-04-19,957.0604166666668,903.9595833333332,1970991.974,2036285.611
2016-04-20,,1011.6045833333334,,
2016-04-21,1160.4854166666669,1109.1162499999996,1975936.552,2039371.044
2016-04-22,,1120.4929166666668,1975940.438,
2016-04-23,1078.3879166666668,1037.7495833333332,1913339.586,1973628.948
2016-04-24,1046.6549999999995,1011.6008333333332,1883231.769,1941220.9760000005
2016-04-25,1196.4895833333337,1150.821666666667,1974489.689,2036530.7310000004
2016-04-26,1155.8462499999996,1109.0616666666667,1964738.5220000003,2029752.277
2016-04-27,1166.0041666666666,1114.465,1958255.454,2025678.9270000004
2016-04-28,1194.74875,1135.8054166666668,1953857.022,2020047.446
2016-04-29,1183.7441666666666,,,2008333.368
2016-04-30,1015.65625,975.2166666666666,1880522.493,1943191.07
2016-05-01,1012.9424999999997,975.5633333333334,1825640.709,1883323.167
2016-05-02,1087.0041666666666,1045.9662500000004,1840889.4600000004,1900544.538
2016-05-03,1070.5779166666666,1032.2854166666666,1837602.6940000004,1893451.65
2016-05-04,1162.13375,1115.355,1906386.951,1967194.205
2016-05-05,1169.1537499999995,1117.1808333333329,1894214.795,1958733.52
2016-05-06,1222.0316666666663,1171.89625,1878158.2890000003,1939969.355
2016-05-07,,1091.3366666666668,1802842.22,1863627.2250000003
2016-05-08,1085.654583333333,1047.3583333333331,1761509.6349999998,1821583.434
2016-05-09,1098.11875,1059.564583333333,1766106.636,1826834.914
2016-05-10,1216.3570833333329,1173.877083333333,1844087.022,1905588.738
2016-05-11,1238.7700000000002,1193.4529166666666,1845524.396,1910653.3670000003
2016-05-12,1231.7279166666667,1188.1491666666668,1859485.291,1926045.8360000004
2016-05-13,1210.7929166666668,1167.46625,1863321.232,1930122.204
2016-05-14,1146.2575,1107.8325,1788510.0809999998,1850900.022
2016-05-15,1041.485,1002.90125,1752979.654,1817576.0490000003
2016-05-16,,1155.9075,1867348.381,1936574.4450000003
2016-05-17,1199.3308333333332,1142.6691666666666,1871764.046,1939997.619
2016-05-18,1191.6425,1131.3154166666668,1870043.248,1940567.747
2016-05-19,1223.6833333333334,1166.5620833333337,1864974.468,1933618.46
2016-05-20,1297.3870833333335,1236.61,1870819.883,1938862.088
2016-05-21,1136.88,1091.0641666666663,1799255.5269999998,1870393.358
2016-05-22,1000.5679166666664,957.7204166666668,1770495.7710000004,1842572.835
2016-05-23,1209.1691666666666,1145.0162500000004,,1933143.039
2016-05-24,1159.4195833333335,1097.5087499999995,1843772.079,1918587.828
2016-05-25,1135.9058333333337,1076.7891666666662,1835444.737,
2016-05-26,1152.800416666667,1088.6058333333335,1842429.755,1922217.6920000005
2016-05-27,1144.315833333333,1084.74125,1833054.5400000005,1909885.522
2016-05-28,1055.9399999999996,973.5387499999996,1768926.0350000004,1839308.4820000003
2016-05-29,930.19375,873.7125,1738067.225,1807125.737
2016-05-30,970.3341666666664,922.6208333333334,1832170.4810000004,1904145.4
2016-05-31,903.6945833333334,856.6058333333334,1826244.189,1897789.0130000005
2016-06-01,1025.67375,971.7958333333336,1829364.338,1885836.4620000003
2016-06-02,1109.3225,1057.0633333333333,1813909.482,1875373.488
2016-06-03,1209.6633333333334,1156.7141666666666,1813088.674,1868129.2790000003
2016-06-04,1216.4733333333334,1159.745,1753663.0379999997,1807982.768
2016-06-05,1082.90375,1022.6604166666672,1726899.989,1784689.15
2016-06-06,1164.1387499999996,1105.0358333333336,1804797.243,1864728.3370000003
2016-06-07,1206.232916666667,1143.840416666667,1828274.867,1884774.534
2016-06-08,1240.3949999999998,1170.59625,1826147.639,1890105.572
2016-06-09,1140.2916666666667,1075.0141666666666,1812983.8260000004,1879101.588
2016-06-10,1270.2304166666668,1207.9216666666666,1829276.094,1897381.2020000005
2016-06-11,1313.50625,1260.1775,1767285.667,1825734.949
2016-06-12,1283.3650000000002,1231.5883333333334,,
2016-06-13,1283.8533333333337,1232.4508333333329,1756269.1219999995,
2016-06-14,1299.6875,1242.270416666667,1837617.642,1904062.827
2016-06-15,1270.5783333333334,1215.6,1840453.015,1902644.429
2016-06-16,1197.2775,1142.2566666666671,1821025.885,1883433.463
2016-06-17,1246.0641666666668,1184.7133333333334,1840726.5040000004,1905428.6100000003
2016-06-18,1255.1166666666668,1197.4829166666666,1773879.629,1834494.3400000003
2016-06-19,1205.5108333333335,1150.216666666667,1746977.1990000005,1807439.115
2016-06-20,1218.6962500000004,1149.0275,1858269.645,1924898.664
2016-06-21,1175.4616666666668,,1879814.238,1945513.599
2016-06-22,1203.1233333333332,1117.3441666666668,1904593.392,1970988.095
2016-06-23,1241.5716666666665,1162.8566666666666,1910205.357,1978807.595
2016-06-24,1308.4541666666662,1246.0449999999996,1912276.937,1969964.879
2016-06-25,1321.7804166666667,1243.6520833333334,1847571.16,1904458.126
2016-06-26,1256.3141666666668,1190.8779166666666,1820001.053,1875623.471
2016-06-27,1336.6,1258.8366666666666,1923970.096,1992719.868
2016-06-28,1325.4629166666666,1261.253333333333,1914741.68,1979138.336
2016-06-29,1286.5904166666671,1219.4375000000002,1903536.42,1969304.886
2016-06-30,1298.4062500000002,1232.82875,1904122.38,1967923.5870000003
2016-07-01,1267.209583333333,1200.3795833333334,1878193.439,1948033.992
2016-07-02,1264.2966666666666,1196.4862499999997,1802902.118,1867311.531
2016-07-03,1207.0266666666666,1146.8175,1771114.951,1835336.7700000005
2016-07-04,1196.444166666667,1131.3833333333334,1871207.854,1939286.72
2016-07-05,1201.0533333333333,1142.07875,1847017.538,1910583.636
2016-07-06,1264.8791666666666,1201.72,1848245.431,1914099.154
2016-07-07,1258.0166666666669,1189.5508333333332,1843659.074,1911501.322
2016-07-08,1323.8866666666668,1259.480416666667,1832677.354,1898884.714
2016-07-09,1319.610833333333,1260.3541666666667,1748048.8049999997,1803518.963
2016-07-10,1218.9366666666667,1164.4725,,1774111.0720000004
2016-07-11,1302.4024999999997,1245.19375,1829138.0740000005,1887337.76
2016-07-12,,1197.8591666666666,1838408.848,1896306.488
2016-07-13,1290.9475,1231.2129166666666,1851226.504,1913906.188
2016-07-14,1253.9770833333332,1193.99625,1870886.833,1933901.999
2016-07-15,1270.9316666666666,,1889733.7070000004,1954154.825000001
2016-07-16,1210.549166666667,1150.3141666666668,1814324.615,1863447.638
2016-07-17,1236.1625,1176.7362500000004,1793443.8640000003,1855872.999
2016-07-18,1268.79125,1203.0320833333333,1904773.16,1972219.1550000005
2016-07-19,1237.3566666666668,1173.4616666666668,1898915.8330000003,1961907.109
2016-07-20,,1162.6420833333334,1888053.401,1951125.256
2016-07-21,1216.8970833333335,1158.6904166666666,1864394.0840000005,1926020.687
